Gene_acc,Gene_id,C1,C2,C3,T1,T2,T3,Desc
20,Tb427_000005800:pseudogene,8.104099573966751,8.021975928332914,8.17814266555931,10.340194845640443,10.152770710848626,10.326045888744508,hypothetical protein  conserved
21,Tb427_100077600:pseudogene,2.0650274746703685,1.9845695476901897,1.6595396791866888,4.125592484726981,4.332067418626391,3.703715300275797,Trypanosome variant surface glycoprotein (A-type)  putative
22,Tb427_000022900,9.448397226813032,9.464506092951805,9.551610894780937,11.526156486978936,11.749520014861183,11.666413377455044,hypothetical protein  conserved
23,Tb427_000024800,9.464506092951805,9.461268689735526,9.527579498504391,11.558574385694362,11.70664542046353,11.628496278344855,hypothetical protein  conserved
24,Tb427_000337700:pseudogene,3.6120621153135732,4.09729735799209,4.253896816488954,6.2202964890131085,6.36245784351521,5.715253571996791,hypothetical protein
25,Tb427_000015500,8.42640922907283,8.496744545018345,8.737972448981346,10.529136761639599,10.920759372328385,10.601993749574257,Zinc finger  C3HC4 type (RING finger) containing protein  putative
26,Tb427_000023300:pseudogene,6.086296761861177,6.3302731590683345,6.423173990689678,8.31547390301045,8.515213806229113,8.314071006108957,hypothetical protein  conserved
27,Tb427_000821100,3.039609700705738,2.7552489974280627,3.079100657041848,5.140037910927942,4.89894981149077,5.0742622330474125,Retrotransposon hot spot protein  putative
28,Tb427_000010300:pseudogene,6.9253363003970065,7.054791043947398,7.245831381287095,9.139367929629614,9.224237346350856,9.051660306944708,hypothetical protein  conserved
29,Tb427_100109100,3.686573487232412,3.6973978847802367,3.804224650221793,5.682928084316332,6.007879985843597,5.669412246976066,Trypanosome variant surface glycoprotein (A-type)  putative
30,Tb427_070024700,3.2847918932511564,3.214298320784371,3.351507876373087,5.411798604259678,5.250270473949198,5.339088624978194,Retrotransposon hot spot protein  putative
31,Tb427_000007500:pseudogene,4.307490994172341,4.417472439547931,4.856756614940043,6.570224569886188,6.767785511292269,6.431177245474144,Trypanosome variant surface glycoprotein (A-type)  putative
32,Tb427_000021400,4.476962851072487,4.486474937177814,5.062725512472874,6.877562362362595,6.830216927326303,6.459303254158006,hypothetical protein  conserved
33,Tb427_000670300:pseudogene,1.9747470213615843,1.811203886555063,2.2342613425700755,4.158071969004148,3.933141941918623,4.021226545515722,Retrotransposon hot spot protein  putative
34,Tb427_030014700,7.701973004153091,7.726139826705453,7.777795282895877,9.738161619450672,9.874926833847638,9.754402487167226,Trypanosomal VSG domain containing protein  putative
35,Tb427_000025200,4.605131009892056,4.456803889406476,4.719687752717634,6.804095012452941,6.516439720407115,6.55319504189752,hypothetical protein  conserved
36,Tb427_000021000,9.407397467377573,9.42931924402577,9.477535336659152,11.495210559493053,11.526156486978936,11.409919313723616,hypothetical protein  conserved
37,Tb427_000009900,7.099518187989502,7.144826111217601,7.404427341210328,9.197193896422984,9.288401942443556,9.194516489682947,hypothetical protein  conserved
38,Tb427_000116000:pseudogene,3.9021484037899143,3.6346512905380566,4.025738838908229,6.063980856482666,5.61571172668811,5.834006631650455,hypothetical protein
39,Tb427_000011800,6.457193490371401,6.337885635042191,6.620255600589709,8.546124191615776,8.46189110771158,8.408073244347847,hypothetical protein  conserved
40,Tb427_000017200,7.6374872140058,7.647848629340075,7.882479112897425,9.686858026000012,9.839179607347734,9.64135822020275,hypothetical protein  conserved
41,Tb427_000019600:pseudogene,1.3813086395271803,1.251892947934043,1.4311733861082843,3.416926275784158,3.351507876373087,3.2697543259988975,Adenylate and Guanylate cyclase catalytic domain containing protein  putative
42,Tb427_000011200,6.571663780265825,6.713700844454154,7.270381224363777,8.780843271063823,9.037108757133275,8.724488350477168,Trypanosome variant surface glycoprotein (A-type)  putative
43,Tb427_000015700,9.548150189902781,9.593890430559084,9.770870438021895,11.409919313723616,11.795441228470228,11.59262471606635,Trypanosomal VSG domain containing protein  putative
44,Tb427_100108800,3.390239673175952,3.2256513031827683,3.570451569352715,5.303615159464476,5.500388726903435,5.2431128596248175,Trypanosome variant surface glycoprotein (A-type)  putative
45,Tb427_000019800:pseudogene,6.016155949357061,5.826266588863132,6.33286616058985,8.067929109832114,8.020944143603217,7.9419257008568165,hypothetical protein  conserved
46,Tb427_000009200,7.3645644382897855,7.371181252307686,7.735850839919637,9.358573558520867,9.569056500772831,9.364582823364646,hypothetical protein  conserved
47,Tb427_000821500:pseudogene,1.4768119072853176,1.7203222494894472,2.030566327571443,3.686573487232412,3.524700013644252,3.720578996973022,Retrotransposon hot spot protein  putative
48,Tb427_100166400,0.7733697274788529,0.6970133599042239,1.0210289461581308,2.891867424203103,2.5356845690681666,2.8459856383082713,unspecified product
49,Tb427_000010200,4.821994815526544,4.887660644351735,5.21597512132462,6.7597336983985565,7.081447130987288,6.874382864317587,Zinc finger  C3HC4 type (RING finger)/Leucine Rich Repeat  putative
50,Tb427_000010100,4.558986261839025,4.908898578212523,5.03961209142515,6.6281909773549,7.0054467653597765,6.657035881393175,Zinc finger  C3HC4 type (RING finger)/Leucine Rich Repeat  putative
51,Tb427_000009300,9.558560524261168,9.590312669943883,9.791786922725612,11.465599044602754,11.666413377455044,11.558574385694362,Trypanosomal VSG domain containing protein  putative
52,Tb427_000019700,4.277963977398134,4.187193875100927,4.397081884144404,6.074132834074914,6.366250846052123,6.153037966690862,Zinc finger  C3HC4 type (RING finger)/Leucine Rich Repeat  putative
53,Tb427_000011700,7.321362579496665,7.45043365427178,7.638230228970915,9.23244804106115,9.534399946880606,9.317217486144811,Zinc finger  C3HC4 type (RING finger) containing protein  putative
54,Tb427_000006500,5.147645312905112,5.229256981859256,5.537280660720139,7.087815861378055,7.330851307285026,7.139442065719729,Zinc finger  C3HC4 type (RING finger)/Leucine Rich Repeat  putative
55,Tb427_000025300,9.583187490005855,9.597478402011534,9.754402487167226,11.383657154349972,11.628496278344855,11.526156486978936,Trypanosomal VSG domain containing protein  putative
56,Tb427_000009100,6.7861631422441775,6.79613089564782,7.072292110935799,8.596267650229585,8.913589909746687,8.737972448981346,Zinc finger  C3HC4 type (RING finger) containing protein  putative
57,Tb427_000820900:pseudogene,3.6973978847802367,3.918033910260126,3.720578996973022,5.722369895543671,5.5406985800256985,5.641690070094404,Retrotransposon hot spot protein  putative
58,Tb427_100109000,3.9551309865310214,3.7094140116624783,4.169379332698976,5.65354382496441,6.145201260652867,5.598980364999592,Trypanosome variant surface glycoprotein (A-type)  putative
59,Tb427_000005500:pseudogene,3.9721539668190795,3.801376034080832,4.334057512220049,5.844711151404101,6.019060458536346,5.8591337978043665,Trypanosome variant surface glycoprotein (A-type)  putative
60,Tb427_000014700,8.608889574428815,8.592451980116813,8.587233014064791,10.399001431286184,10.5379240495309,10.42984835899675,Adenylate and Guanylate cyclase catalytic domain containing protein  putative
61,Tb427_000011100:pseudogene,7.938134209382756,7.955281006190967,8.657907262176522,9.92601681042487,10.376517026074787,9.879475928304894,Trypanosome variant surface glycoprotein (A-type)  putative
62,Tb427_000021300,5.400970074743752,5.414202989525667,5.625366741736049,7.18279659224291,7.520638511746817,7.292208056597808,Zinc finger  C3HC4 type (RING finger)/BspA type Leucine rich repeat region (6 copies)/Leucine Rich Repeat  putative
63,Tb427_000008700,0.5030769402531288,0.24532602959389305,0.38378073091733533,2.2270453242034636,2.149162935549249,2.278048656134926,hypothetical protein  conserved
64,Tb427_000670200,2.2707703461042508,1.3632386433112442,1.8976418399343569,3.7149632681346474,3.649358790580623,3.7642513119648027,Retrotransposon hot spot protein  putative
65,Tb427_000019100:pseudogene,5.625366741736049,5.532429773220797,6.401816527585804,7.624506196283787,7.92146469969488,7.631904473031433,Trypanosome variant surface glycoprotein (A-type)  putative
66,Tb427_000014500:pseudogene,10.025487704470512,9.85245291386457,9.796015737865101,11.795441228470228,11.558574385694362,11.795441228470228,hypothetical protein  conserved
67,Tb427_000017100,5.909148727404045,5.893783226521467,6.096536340968751,7.665089085181159,7.9082825718764935,7.768075593677361,Zinc finger  C3HC4 type (RING finger) containing protein  putative
68,Tb427_000023200,5.692231429315545,5.8517045048341645,6.087939598969721,7.584174036375305,7.836232767984166,7.653287599970271,Zinc finger  C3HC4 type (RING finger) containing protein  putative
69,Tb427_000011600,6.170939151011998,6.15408100282531,6.39751210425392,7.9282329231188395,8.23411122620745,7.99027008474469,Zinc finger  C3HC4 type (RING finger)/BspA type Leucine rich repeat region (6 copies)  putative
70,Tb427_000008600:pseudogene,3.582977720964862,3.515539421031178,4.0694615812092945,5.59431831594988,5.634418975715101,5.384889450359603,Trypanosome variant surface glycoprotein (A-type)  putative
71,Tb427_000025100,6.1485718261036375,6.112455562098232,6.373099032068295,7.896796695788572,8.148559474223024,8.009199910266062,Zinc finger  C3HC4 type (RING finger) containing protein  putative
72,Tb427_000015300,7.7201708196096615,7.702745775308719,7.717094426257021,9.497323727006163,9.544698805829572,9.503986755504851,Adenylate and Guanylate cyclase catalytic domain containing protein  putative
73,Tb427_000009600:pseudogene,5.765956312003094,5.620921856032382,6.356017794395593,7.652580344573332,7.935022497451439,7.598426668253838,Trypanosome variant surface glycoprotein (A-type)  putative
74,Tb427_000023100:pseudogene,7.011542305646625,7.015939497024579,7.032168387189983,8.68336618784871,8.97091488769127,8.774845732219266,hypothetical protein  conserved
75,Tb427_000022500,8.875163784956307,8.864169502167217,9.41050753192623,10.713263599320715,11.126191113070778,10.713263599320715,Trypanosome variant surface glycoprotein (A-type)  putative
76,Tb427_000013100,4.251812305050704,4.150848770429159,4.677720692136374,6.114801987160857,6.232173363062886,6.087118792302705,Trypanosome variant surface glycoprotein (A-type)  putative
77,Tb427_000023400,9.42931924402577,9.474265980453145,9.626558796986853,11.202391777319736,11.333887869390992,11.310247308795052,Trypanosomal VSG domain containing protein  putative
78,Tb427_000013500,4.638928493850703,4.64607933202131,5.319304984528795,6.537247610470125,6.776054995473129,6.656788579544428,Zinc finger  C3HC4 type (RING finger)/Leucine Rich Repeat  putative
79,Tb427_000820800,4.066984457283759,4.240738999411654,4.251812305050704,6.06034477910808,5.712082947838164,6.008728172988478,Retrotransposon hot spot protein  putative
80,Tb427_000013000:pseudogene,5.157792364378686,5.237490225823755,5.727220620333469,7.056688689513866,7.303033355711151,7.056688689513866,Trypanosome variant surface glycoprotein (A-type)  putative
81,Tb427_000015000:pseudogene,6.928714003155064,6.973681684365827,6.929759489249833,8.567414763962702,8.820754451210234,8.67197871903411,hypothetical protein  conserved
82,Tb427_000020900,3.874187116217997,3.8402585688636774,3.9048100981319065,5.698615232097722,5.600806922159428,5.544500705162068,Adenylate and Guanylate cyclase catalytic domain containing protein  putative
83,Tb427_000008900,7.97925369616663,7.98827495247674,8.033371931886208,9.675322939848641,9.775023834182788,9.73413598742854,Adenylate and Guanylate cyclase catalytic domain containing protein  putative
84,Tb427_000010000,4.545853077904269,4.40720698838442,4.460820873041452,6.260621764339648,6.142876344939763,6.195913616254566,Adenylate and Guanylate cyclase catalytic domain containing protein  putative
85,Tb427_000022800,7.550928435599042,7.484305127899023,7.50230475690839,9.237947488550628,9.216072229701865,9.257360368664372,Adenylate and Guanylate cyclase catalytic domain containing protein  putative
86,Tb427_000024300,4.006721854233373,3.9551309865310214,4.503404358696229,5.878489588792614,6.071637691939895,5.70625588930748,Trypanosome variant surface glycoprotein (A-type)  putative
87,Tb427_000024400,3.7932625850632644,3.981944584403624,4.405309453446953,5.7481193104854675,6.003693732616204,5.610348389853292,Trypanosome variant surface glycoprotein (A-type)  putative
88,Tb427_000015400,8.599755774847273,8.656015368787765,8.89094310319507,10.23881207487427,10.69193127303583,10.347348837504349,Zinc finger  C3HC4 type (RING finger) containing protein  putative
89,Tb427_000006700,4.028116311665732,4.009151601115645,4.132322050312732,5.807936571060501,5.744658872399928,5.758960669021573,Adenylate and Guanylate cyclase catalytic domain containing protein  putative
90,Tb427_000016800,8.728438134561065,8.774845732219266,8.886571172806903,10.503279147873819,10.601993749574257,10.422040100955662,hypothetical protein  conserved
91,Tb427_000024700,5.963745321582237,5.915264328397193,5.866576171743606,7.654606190665227,7.544488688435531,7.612920985584475,Adenylate and Guanylate cyclase catalytic domain containing protein  putative
92,Tb427_000016700,5.776435595374762,5.709083103851825,5.718429861510834,7.4570666380505655,7.397115465573708,7.411459666789633,Adenylate and Guanylate cyclase catalytic domain containing protein  putative
93,Tb427_000005600,3.646304143967217,3.3794861469424564,4.0467338998285936,5.465663835203318,5.4282674599720195,5.280530903540078,Trypanosome variant surface glycoprotein (A-type)  putative
94,Tb427_000020800:pseudogene,6.545686037515901,6.6264051873279755,6.815984862211501,8.27121856344883,8.453493593639246,8.308496883677302,hypothetical protein  conserved
95,Tb427_000025000:pseudogene,6.859618525045294,6.838612983527928,6.889152885574089,8.458484940087427,8.697170812554633,8.471783218905983,hypothetical protein  conserved
96,Tb427_000011500,4.358682413375012,4.323984709354756,4.271467995834207,6.116376580185342,5.856357172084233,6.001641957632396,Adenylate and Guanylate cyclase catalytic domain containing protein  putative
97,Tb427_000009000,7.966208759055413,8.014476375348682,8.324116110931575,9.637641717289197,9.979590766054667,9.702411292092407,Zinc finger  C3HC4 type (RING finger)/Leucine Rich Repeat  putative
98,Tb427_000009700,6.220033944213766,6.210725527700955,6.926384589723834,8.059199348627876,8.397022269314176,7.9773242702922875,Trypanosome variant surface glycoprotein (A-type)  putative
99,Tb427_000833600:pseudogene,7.120442631445317,7.080250871936266,7.530484204700485,8.84850773560915,8.966309055713324,8.935697732634875,hypothetical protein  conserved
100,Tb427_000007400,5.597562542665978,5.4415676488218265,6.230942406656345,7.3757646189474855,7.617583267175846,7.319300254833852,Trypanosome variant surface glycoprotein (A-type)  putative
101,Tb427_000014900:pseudogene,7.190947026023155,7.065309586269347,7.1360939706674476,8.71280967830399,8.752181554964855,8.86633648638345,hypothetical protein  conserved
102,Tb427_000024200,3.779634114224798,3.7285794821382705,4.173724839472406,5.530447825137518,5.638727296561839,5.46839491328295,Trypanosome variant surface glycoprotein (A-type)  putative
103,Tb427_000022700:pseudogene,7.931986280261641,7.998563871474332,8.225612506671787,9.601076658114621,9.796015737865101,9.660111032580755,hypothetical protein  conserved
104,Tb427_000670600:pseudogene,2.4881074384800677,2.3344085856357184,2.2921727643059198,4.217069149333053,3.7338339983076794,3.9747730442733262,Retrotransposon hot spot protein  putative
105,Tb427_000016600:pseudogene,7.168261823100111,7.235650968768422,7.512207240612974,8.844289390721038,9.008402005682216,8.95436896980005,hypothetical protein  conserved
106,Tb427_000016400,8.748144280690113,8.665742892878555,9.31140745409885,10.391446568761,10.854097817973148,10.391446568761,Trypanosome variant surface glycoprotein (A-type)  putative
107,Tb427_000006400,3.075360132924973,3.098968567009738,3.255537154600238,4.815712583293679,4.726003881319402,4.73611847320228,Adenylate and Guanylate cyclase catalytic domain containing protein  putative
108,Tb427_000833700:pseudogene,5.2015063526514975,4.981818811265224,5.047213768034831,6.789715631157493,6.589853229799271,6.707955673797052,hypothetical protein  conserved
109,Tb427_000024900:pseudogene,7.215988623465348,7.055170000493765,7.161908479856154,8.748144280690113,8.74387045103205,8.79152852138735,hypothetical protein  conserved
110,Tb427_000008500,4.3545857483906705,4.375183840651421,5.148543587973257,6.177837026631308,6.445951816314026,6.133124453762785,Trypanosome variant surface glycoprotein (A-type)  putative
111,Tb427_050019500,5.568337400540035,5.648979383270526,5.640437307625725,7.144419365460917,7.322358694441242,7.153683686869847,Invariant surface glycoprotein  putative
112,Tb427_000011300,2.3407427059193955,2.4503201466023965,2.3070085449035584,4.150848770429159,3.7231207422516754,3.899177206997813,hypothetical protein  conserved
113,Tb427_000013400:pseudogene,3.8219807933901633,3.706593894932178,3.782052446806796,5.389810161308731,5.291773167253703,5.332530981920018,Adenylate and Guanylate cyclase catalytic domain containing protein  putative
114,Tb427_050020100,5.496061453427085,5.523955896456749,5.523955896456749,7.048185014435463,7.164381905181921,7.023025902222014,Invariant surface glycoprotein  putative
115,Tb427_000021200:pseudogene,5.586077347770353,5.614855846479138,5.74428375679024,7.116036780596743,7.370100856063613,7.141158965686133,hypothetical protein  conserved
116,Tb427_000019200,4.949843943707901,4.808217701681213,5.676381452083528,6.731137630569385,6.851594883949707,6.6080609260414525,Trypanosome variant surface glycoprotein (A-type)  putative
117,Tb427_000020600,8.465222033713104,8.522427951217061,9.181201102073844,10.057223307905364,10.671119343144394,10.089947713869154,Trypanosome variant surface glycoprotein (A-type)  putative
118,Tb427_080005600,6.762637478506878,6.870206348006445,6.759185333787859,8.284193227511206,8.379777224208384,8.344703611504737,Peptide methionine sulfoxide reductase  putative
119,Tb427_000833400,7.633897577796928,7.600530605520086,8.411204049940634,9.373645880309953,9.637641717289197,9.325977549178866,hypothetical protein
120,Tb427_100166600,1.3446702575798168,1.0463304774427744,1.8214700590686892,3.1564375890155936,2.602732595239907,3.0091521179492737,unspecified product
121,Tb427_000012500,2.1573199575559245,2.0022750508696783,1.9655772117648933,3.6664424405513008,3.3448281348058004,3.5916348492890013,BT1 family  putative
122,Tb427_000022400:pseudogene,7.441689247685084,7.406637461219371,8.036537059290675,9.029883085267109,9.302736783989197,9.071274809197767,Trypanosome variant surface glycoprotein (A-type)  putative
123,Tb427_100109200,4.615772847860538,4.858182771113805,4.675926260113078,6.228665700831129,6.2865112511631365,6.081966383344105,Procyclic acidic repetitive protein (PARP)  putative
124,Tb427_000821400:pseudogene,2.4126176583910866,2.5177240981831996,2.482456395240762,3.989368891243217,3.6948016652435096,4.089911102774847,Retrotransposon hot spot protein  putative
125,Tb427_000020500:pseudogene,7.569951653230395,7.564332988118236,8.207829583140605,9.178552199593152,9.458039150163694,9.20256321844457,Trypanosome variant surface glycoprotein (A-type)  putative
126,Tb427_000020400:pseudogene,7.555453587668042,7.569299894334901,8.200156191024112,9.173268396528739,9.42931924402577,9.19987613176907,Trypanosome variant surface glycoprotein (A-type)  putative
127,Tb427_000833200,6.4912812594091145,6.583356052214424,7.032553217158038,8.15259542121773,8.361278826757,8.001688636401148,Trypanosome variant surface glycoprotein (A-type)  putative
128,Tb427_000014400,10.188744199957792,10.25173494644556,11.126191113070778,12.022220912804762,12.094895287275332,12.022220912804762,Trypanosome variant surface glycoprotein (A-type)  putative
129,Tb427_000833300:pseudogene,6.84733951375526,6.817170315335952,7.421818163311207,8.42640922907283,8.737972448981346,8.33426785819092,Trypanosome variant surface glycoprotein (A-type)  putative
130,Tb427_080005000,8.036537059290675,7.9593275852109535,8.043561868465641,9.445198657634485,9.514045524468964,9.442007712305202,PAP2 superfamily  putative
131,Tb427_080083400,5.9741379148921565,5.901405347085713,6.012839033230024,7.3954700888851965,7.430395147042685,7.422338330339537,TLC domain containing protein  putative
132,Tb427_070005400,8.587233014064791,8.641787083855133,8.736078152691663,9.954912423309448,10.326045888744508,9.974609970405442,Trypanosomal VSG domain containing protein  putative
133,Tb427_000016200:pseudogene,8.282816438477727,8.324116110931575,8.913589909746687,9.750321284037454,10.24525228817657,9.76673173166861,Trypanosome variant surface glycoprotein (A-type)  putative
134,Tb427_060008400,5.453622211975706,5.55986555086668,5.525864610930498,6.896146177502853,6.962614924275834,6.888501707445948,Procyclic acidic repetitive protein (PARP)  putative
135,Tb427_000008200,2.1329894093184185,2.0816360514161802,2.1961616785360603,3.582977720964862,3.4031519702138744,3.564674216675823,BT1 family  putative
136,Tb427_000016300:pseudogene,7.907253874647839,7.92146469969488,8.54243621524459,9.454817425352637,9.675322939848641,9.451603466886827,Trypanosome variant surface glycoprotein (A-type)  putative
137,Tb427_000021100:pseudogene,3.7852651569201914,3.580011098820141,3.6148171879118807,5.104163174386301,4.9972518728127024,5.014937759704634,hypothetical protein
138,Tb427_000634400:pseudogene,2.2921727643059198,2.2198774079524863,2.141142886488022,3.658173758297864,3.445441871808983,3.660992770746259,BT1 family  putative
139,Tb427_000749300:pseudogene,6.9300854300282015,6.802857919328398,6.79379430454351,8.15916874439794,8.275434037543025,8.230133610606813,hypothetical protein  conserved
140,Tb427_090086700,0.16223949670738413,0.5030769402531288,0.7361523218052195,1.6465974428258594,2.0902686402505593,1.7887853730423622,Reverse transcriptase (RNA-dependent DNA polymerase)  putative
141,Tb427_090092600:pseudogene,6.692926556444988,6.735826607081511,6.580857841085416,7.92146469969488,8.026495178421449,8.166785381584392,hypothetical protein  conserved
142,Tb427_000018600,2.2342613425700755,2.149162935549249,2.0022750508696783,3.5739387761355474,3.273430889147996,3.6148171879118807,BT1 family  putative
143,Tb427_100040600,4.348636558642099,4.3383702939429725,4.417472439547931,5.731078615435657,5.695382857760265,5.754948234203437,hypothetical protein  conserved
144,Tb427_000017300,7.45156849327099,7.476942686597687,7.665889180890103,8.846515687636437,8.930272921040183,8.84850773560915,Trypanosomal VSG domain containing protein  putative
145,Tb427_000021500,5.310655945838583,5.4100222739683534,5.406391173881438,6.715639108319635,6.816584965510586,6.606038481731961,Trypanosomal VSG domain containing protein  putative
146,Tb427_080016900,6.115621115996698,6.035602203706078,5.916244119214014,7.421323841458314,7.248619340785073,7.367123398429367,EamA-like transporter family/Solute carrier family 35  putative
147,Tb427_000007100,2.4441882866655593,2.278048656134926,2.3407427059193955,3.7447459919331862,3.620592422400611,3.646304143967217,BT1 family  putative
148,Tb427_000023800,2.1961616785360603,1.8661995553368413,1.7203222494894472,3.369392477847836,3.087933724045549,3.30191396448847,BT1 family  putative
149,Tb427_000010800,2.7804367952044724,2.7203597487344795,2.678330643765347,4.085484028695434,3.8844991553713575,4.141647852030806,BT1 family  putative
150,Tb427_110064200,4.385398215695454,4.31153766209871,4.373072427655756,5.789059517065749,5.5526818542770915,5.636147039161518,hypothetical protein  conserved
151,Tb427_050010900,5.473759997668692,5.480630000859401,5.633968164161213,6.73306300740403,6.947397349241164,6.826591624573351,Invariant surface glycoprotein  putative
152,Tb427_000749400,5.9001435452237825,6.062601018002997,6.061192076748012,7.23699602023781,7.360423551674945,7.340375979467902,Trypanosomal VSG domain containing protein  putative
153,Tb427_000024500,1.2713551213657555,1.5519356712755625,1.3813086395271803,2.775700996644981,2.242310328991092,2.971339136022127,hypothetical protein  conserved
154,Tb427_090092500,6.07219328399324,6.204414795424363,6.119239468595368,7.357382433907589,7.530484204700485,7.409906667784449,Trypanosomal VSG domain containing protein  putative
155,Tb427_000702300:pseudogene,-0.6321247409576243,-0.6321247409576243,-0.6321247409576243,0.5030769402531288,0.38378073091733533,1.0463304774427744,hypothetical protein  conserved
156,Tb427_000833500:pseudogene,9.149718167092908,9.010774474835422,9.015530072269758,10.369140170846055,10.21973974604683,10.445665521401963,hypothetical protein  conserved
157,Tb427_100166000,2.1156910817166565,1.7084506517491267,2.2707703461042508,3.423135354120642,3.1193727449594197,3.423135354120642,unspecified product
158,Tb427_000011900,5.076316816039308,5.3571906991863365,5.433468894128808,6.584390807307705,6.689671193452721,6.437854472595514,Trypanosomal VSG domain containing protein  putative
159,Tb427_000009800,2.141142886488022,1.4619323640044373,1.5215751422282349,3.039609700705738,2.850635313493228,3.1485166614225175,hypothetical protein  conserved
160,Tb427_000010500:pseudogene,4.626446273359838,4.472976522701607,4.658623657250984,5.847082121190598,5.913629372041865,5.823618866069453,hypothetical protein  conserved
161,Tb427_000005700,1.9932656474422537,1.7441562505496044,1.121404734721871,3.075360132924973,2.8174322770044293,2.841383463476302,hypothetical protein  conserved
162,Tb427_000010400,3.9428044950140384,4.198634871476495,4.462681252679147,5.46285557005018,5.609401365524459,5.317953972113392,Trypanosomal VSG domain containing protein  putative
163,Tb427_000012000,5.192366912637844,5.209420132508887,5.2431128596248175,6.55319504189752,6.420283082536861,6.413842814884918,hypothetical protein
164,Tb427_090086800:pseudogene,-0.37237736951435085,0.16223949670738413,0.24532602959389305,1.446559014361176,1.2113608672529583,1.1457112894986627,hypothetical protein  conserved
165,Tb427_040040100,6.090464827062933,6.120834343442382,6.032249563809455,7.297228034355449,7.314408552070498,7.370597188155867,hypothetical protein  conserved
166,Tb427_030024300,6.76209051807049,6.719238262997571,6.696462305657627,7.971422734075533,7.915796062084727,8.017651806139014,hypothetical protein  conserved
167,Tb427_000729600:pseudogene,3.087933724045549,3.1651016234125957,3.292110303597419,4.344648150489602,4.468687134146605,4.452685250639448,Reverse transcriptase (RNA-dependent DNA polymerase)  putative
168,Tb427_010026500:pseudogene,3.1193727449594197,3.0514205015169242,3.1485166614225175,4.29300017745203,4.3545857483906705,4.375183840651421,Reverse transcriptase (RNA-dependent DNA polymerase)  putative
169,Tb427_050018900,7.256968603034265,7.3139364966896,7.387625689571287,8.55341003989416,8.578208094700642,8.525984025923343,Invariant surface glycoprotein  putative
170,Tb427_050018700,8.112225521449261,8.213247890195507,8.22427795432908,9.38276882833846,9.435648507230672,9.395027719418596,Invariant surface glycoprotein  putative
