Gene_acc,Gene_id,C1,C2,C3,T1,T2,T3,Desc
27,Tb427.BES40.15,7.696221766216089,7.738153227934975,7.947933406214265,9.58130663319033,9.885806390688538,9.675670090577643,Tb427.BES40.15
28,Tb427VSG-6416,5.28952699740999,5.3453025103568805,5.521391558642973,7.394085938324074,7.137240130777257,7.30454098681864,Tb427VSG-6416
29,Tb427VSG-6401,4.415265048054421,4.348590556037492,4.558338616410216,6.483404146692897,6.2901380039135635,6.191513093948469,Tb427VSG-6401
30,Tb427VSG-6058,6.101139930072416,5.891547316883997,6.066611378961849,8.068371268883528,7.70212122698384,7.878545885773388,Tb427VSG-6058
31,Tb927.7.1950,1.619839337512845,1.6849213275271087,1.5862488855373273,3.6339227940727965,3.340454501566404,3.4694650457058023,retrotransposon hot spot protein 7 (RHS7)  putative
32,TRY.367,2.5909377441385852,2.095223784819183,2.1988680107033396,4.354545826133074,3.6634213777325777,4.35110949246942,TRY.367
33,MSTRG.232,1.9785211977927348,1.4137282821800445,1.4270950765524173,3.5437592712984016,3.4105740285617943,3.4197056602298,MSTRG.232
34,Tb927.10.10230,3.783303675493608,3.5537622047080695,4.014839944012509,5.490998637715111,5.96600683406341,5.388741480665556,procyclin-associated gene 5 (PAG5) protein
35,Tb427VSG-6387,4.354545826133074,4.356175417525876,4.595276756371068,6.4190849443802325,6.292703252605083,6.074542186984383,Tb427VSG-6387
36,MSTRG.16,9.843144715329087,9.894534211688445,10.000126198357377,11.708743099490517,11.744616876219213,11.782422541313169,MSTRG.16
37,Tb427.BES129.8,9.577946170210293,9.608521466206897,9.650500542394179,11.49804185334354,11.47234721837496,11.334280127178948,Tb427.BES129.8
38,Tb427.BES40.17,9.075532515208437,9.003022380908774,9.084847279133466,10.857318443546726,10.893171155101484,10.881053056003699,Tb427.BES40.17
39,Tb927.10.10240,3.7722383608247414,3.7081244633379797,3.828760054763705,5.532984172711556,5.778782655289607,5.4267054981904375,procyclin-associated gene 1 (PAG1) protein
40,TRY.698,2.7332231389785715,2.8745624897200632,2.5831878826731556,4.558338616410216,4.688636547928289,4.3036416039250245,TRY.698
41,Tb427.BES40.6,8.972353390390978,8.898227990793213,8.931679473157871,10.768386679347017,10.678004401987103,10.73723006943715,Tb427.BES40.6
42,Tb427.BES40.11,8.904446402410734,8.8413297916346,8.898227990793213,10.668501836762639,10.62242519485321,10.717049838223701,Tb427.BES40.11
43,Tb427.BES129.2,8.678149532736432,8.651608020217184,9.16156200145123,10.587163562767167,10.834219566647832,10.450588037372398,Tb427.BES129.2
44,TRY.20,7.937776852053177,7.933381898895631,8.062563095017643,9.705090698313617,9.806059713313227,9.762283316025298,TRY.20
45,Tb427.BES129.4,8.71830427194828,8.689680650996301,9.24779620357106,10.595853301045814,10.881053056003699,10.553196692089047,Tb427.BES129.4
46,TRY.22,8.644520408096398,8.550582365735835,8.71275615322173,10.236378914694553,10.504453640631016,10.357899693197474,TRY.22
47,MSTRG.17,8.432594070165168,8.420484812316722,8.533743184636728,10.064627803527419,10.351120986124158,10.144223897067517,MSTRG.17
48,KS17gene_13a,9.925624917287774,9.818289649412366,9.898923520586287,11.744616876219213,11.400170673300707,11.64201921921687,KS17gene_13a
49,TRY.17,9.02306731451169,8.919051842174936,9.216760200289611,10.779021164149514,10.747494378931368,10.789785760143994,TRY.17
50,MSTRG.233,2.4316717460099766,2.6225788004622586,2.156672021770975,4.2908116397812055,3.777903517012855,4.196886945785051,MSTRG.233
51,KS17gene_16a,6.130305642280056,6.09209768635981,6.163411922096293,7.816981650661539,7.85611179346638,7.757865776681291,KS17gene_16a
52,MSTRG.238,2.394299477507369,2.5371928129384616,2.1927178136453707,4.296863050608801,3.6678215270454424,4.105033083843084,MSTRG.238
53,Tb927.7.1970,1.9907726251242188,2.0669985681471514,2.0424917388593924,3.831364680686013,3.578618374798279,3.6099776864917397,retrotransposon hot spot protein 7 (RHS7)  putative
54,Tb427VSG-6609,8.91695705600548,8.81951610639944,9.435242181161078,10.707128148447698,10.84569190337744,10.631456200302807,Tb427VSG-6609
55,TRY.19,8.630717566358477,8.558692849337056,8.607454986980054,10.166505692467744,10.344388510500863,10.218460641963507,TRY.19
56,Tb927.7.1980,1.9722662096464578,1.7470078796138555,2.029264162393067,3.6601083493986843,3.487625442316472,3.5063586379156,retrotransposon hot spot protein 7 (RHS7)  putative
57,Tb927.9.15770,2.5371928129384616,2.655566182333029,2.5792326324709327,4.162738018842838,4.2324845516175,4.243696911469351,hypothetical protein  conserved
58,Tb427.BES129.3,8.389139521764715,8.331535680436891,8.885863791075463,10.111664392571008,10.385491694475935,10.014674546975186,Tb427.BES129.3
59,Tb427.BES129.6-pseudo,7.3463003576388,7.307356556650829,7.559766230913555,8.983236596909661,8.97669747274051,9.057075491797228,Tb427.BES129.6-pseudo
60,Tb927.8.480,6.599189789381751,6.499020257118375,6.555875154146249,8.142863554787535,8.137685191853576,8.108548211688007,phosphatidic acid phosphatase protein  putative
61,MSTRG.234,2.023208638120787,2.302438623403269,1.9785211977927348,3.905553893386704,3.3231730981714724,3.752140499933141,MSTRG.234
62,MSTRG.236,2.38192864676338,2.594950270680773,2.3425988111308915,4.276107737333217,3.6601083493986843,4.042368750021387,MSTRG.236
63,TRY.1045,5.991713918551387,6.064463566478765,5.956769517198372,7.726791982939222,7.447019940856252,7.515552041670067,TRY.1045
64,TRY.488,4.568098420579653,4.767436648311184,4.4700404951334,6.079546262664024,6.145329081827642,6.232980333183104,TRY.488
65,KS17gene_5380a,2.1516900789239886,2.1516900789239886,1.8621968143064755,3.8326061742765725,3.2994455625733945,3.5950354616246276,KS17gene_5380a
66,Tb427VSG-6216,2.7632437670489898,2.360451784297853,2.8003474497996472,4.409182974900684,3.951800840772697,4.120686835135748,Tb427VSG-6216
67,TRY.366,2.130020058760803,2.145910010144806,1.8895086610416536,3.846034277476404,3.2105129425012793,3.625763277141945,TRY.366
68,Tb08.27P2.110,6.79323717210289,6.699697391164877,6.786855297963406,8.286948014390948,8.264313425499754,8.29113039974219,PAP2 superfamily  putative
69,Tb427.BES40.10,11.52465975319597,11.423468157946242,11.400170673300707,12.954237501794381,12.954237501794381,12.954237501794381,Tb427.BES40.10
70,Tb927.6.480,3.805778651509477,3.911738972471924,4.085944120504715,5.347698700582614,5.47618050608863,5.457096718926216,surface protein EP3-2 procyclin precursor
71,Tb427.BES129.7,6.444426008168944,6.33680665554213,6.35529159451286,7.944670421596942,7.743434412883046,7.897295638483534,Tb427.BES129.7
72,Tb427VSG-6481,2.1988680107033396,2.38192864676338,3.2210099381827844,4.452202860911054,3.9921170845607583,3.831364680686013,Tb427VSG-6481
73,TRY.863,4.213447887093826,4.192951908617143,3.887882185706397,5.733754848593744,5.337571872369293,5.629954239120283,TRY.863
74,Tb927.9.15740,3.350165645529853,3.4694650457058023,3.143787953994217,4.851506488604105,4.610577356775266,4.883962649371595,hypothetical protein  conserved
75,Tb927.8.550,6.0505189939156185,6.104982324657423,5.980129033874244,7.456699828667272,7.545804326277934,7.520543403658814,peptide methionine sulfoxide reductase  putative
76,Tb927.10.10210,3.5116619746222395,3.4462627083087187,3.5933102415764955,4.9076918449539395,5.14163868232439,4.86834809269226,procyclin-associated gene 4 (PAG4) protein
77,Tb927.10.3600,4.6501720838786245,4.694850557906376,4.767436648311184,6.102731796960875,6.269612118513638,6.07511877624978,hypothetical protein  conserved
78,Tb427.BES40.12,8.37855858474963,8.241805437586038,8.325367187211363,9.657638902437018,9.834799984915186,9.774060993709524,Tb427.BES40.12
79,Tb927.8.1460,6.270850241641004,6.216192908281288,6.165000255457615,7.7115780161221705,7.566394095746704,7.652367248380998,EamA-like transporter family  putative
80,TRY.269,5.861821113974415,5.867437314655069,5.849614972927432,7.175205116731304,7.421479172306315,7.179922747748583,TRY.269
81,Tb427.BES40.16,11.293299957606958,11.254375721497127,11.181877090351456,12.587357933243783,12.742125646572422,12.587357933243783,Tb427.BES40.16
82,Tb927.8.470,1.5117839121062202,1.7119341394179335,1.401750853531179,2.9575134995271557,3.0487753869698047,2.8003474497996472,variant surface glycoprotein  degenerate
83,Tb927.5.620,5.282988026880117,5.2635361742284115,5.371399737234355,6.601860297363456,6.807903647991116,6.6752058726974735,invariant surface glycoprotein  putative
84,Tb927.9.15730,1.389430282684768,1.6293724701165946,1.2989221995666878,2.780285557505387,2.766121607603538,2.936778434683175,variant surface glycoprotein (VSG)-related  putative
85,Tb927.7.180,8.021582040407937,8.09199269717061,8.129420726968556,9.420315122400442,9.531818929909758,9.43224319702912,Trypanosomal VSG domain containing protein  putative
86,MSTRG.358,4.643759944426272,4.726360392561065,4.489005665399109,5.8796652825456075,6.0851345536268555,6.015040110050413,MSTRG.358
87,Tb427.BES40.5-pseudo,10.996903301352045,10.969747869767522,11.010819999212849,12.362661125004454,12.362661125004454,12.362661125004454,Tb427.BES40.5-pseudo
88,KS17gene_12a,6.241104795068061,6.215197458753573,6.417172280405174,7.635939371610133,7.645258791266877,7.6987706899197335,KS17gene_12a
89,Tb427.BES129.5,10.166505692467744,10.000126198357377,9.930137603768076,11.47234721837496,11.273594955047589,11.447509181037372,Tb427.BES129.5
90,Tb927.6.450,3.2397712922640745,3.1745028160860636,3.3032403052583974,4.634023830470198,4.593398910093482,4.521695362304612,procyclin PARP A
91,Tb927.8.7730,5.643733797554391,5.592957769893192,5.65465158564837,6.939619346997362,7.007600917499597,6.979775467740465,Sphingosine N-acyltransferase  putative
92,Tb927.9.15720,3.7301753351925435,3.435735883600412,3.4287934561558115,4.82031973300898,4.8665625347323145,4.944691995202706,hypothetical protein  conserved
93,Tb927.9.15710,1.3592495185945914,1.4515664351635955,0.9256274742280031,2.5337692204461795,2.6225788004622586,2.639486600865357,variant surface glycoprotein (VSG)-related  putative
94,Tb927.5.1390,6.558806399368404,6.582705170321926,6.592868499727324,7.886811471259567,7.996065125115199,7.853157426340153,64 kDa invariant surface glycoprotein
95,Tb927.9.15800,2.4358879183552262,2.338422757631709,2.182512037403933,3.5768892367668474,3.7006552275310813,3.6868927873323614,hypothetical protein  conserved
96,MSTRG.359,4.449185374605979,4.289143340734018,4.040229737454207,5.542955508890689,5.494812607325577,5.717576499442129,MSTRG.359
97,KS17gene_1633a,5.937999700315042,5.856987462616806,5.785208283427461,7.174282248091281,7.254944146514877,7.092345179082276,KS17gene_1633a
98,MSTRG.29,2.811841779134585,2.8341265247952703,2.346695219434925,3.8352322403500807,4.012508791390179,4.1290125419539905,MSTRG.29
99,MSTRG.439,3.613363617582976,3.850587656048974,3.7344066139801684,5.0535726088897475,5.162355659833396,4.860281460435158,MSTRG.439
100,KS17gene_14a,5.758896645611603,5.679138198466208,6.070136600427475,7.150424563970085,7.275422051036864,6.961574539297631,KS17gene_14a
101,Tb927.3.2460,6.090705525923118,5.990734831288134,5.98702404861616,7.343435110163826,7.21122363356566,7.367528139556353,hypothetical protein  conserved
102,KS17gene_15a,4.181343203856334,4.269189255580347,4.619410172918042,5.650119175259991,5.706107521305735,5.573162697043111,KS17gene_15a
103,MSTRG.603,6.674326922901648,6.757785715979342,6.7278119457600765,8.023866525871826,7.965691608978282,7.97227565069382,MSTRG.603
104,Tb927.10.10250,4.73266820354635,4.825036474012608,4.698675583331319,6.044770634315724,6.124557244149776,5.855802989103516,EP2 procyclin
105,Tb427.BES129.11,7.669641854785941,7.677772621251724,7.901451649212456,8.98105380746527,9.05249652457081,8.987611475405457,Tb427.BES129.11
106,Tb427.BES40.4-pseudo,10.869103862439612,10.649790507366959,10.385491694475935,11.958537924861371,11.782422541313169,11.958537924861371,Tb427.BES40.4-pseudo
107,Tb427.BES40.3,10.640577291191942,10.631456200302807,11.37756854583245,12.129549763660293,12.275075691391997,12.129549763660293,Tb427.BES40.3
108,Tb427.BES40.18,10.73723006943715,10.687608004014617,10.869103862439612,12.0107809901229,12.0107809901229,12.0107809901229,Tb427.BES40.18
109,Tb427VSG-632,5.5739346154488,5.574462740038534,5.602036900255776,6.782566312646047,6.852174017203639,6.834304655985168,Tb427VSG-632
110,Tb927.5.1430,6.7420679559521535,6.836225046323236,6.818714870479358,7.999588166001949,8.061374068181378,7.994921024861183,64 kDa invariant surface glycoprotein
111,TRY.946,0.11437531396434686,-0.1099861532930575,-0.1099861532930575,1.1189659771382638,1.284435810480284,1.1542639991301593,TRY.946
112,MSTRG.25,3.0979240545156084,2.923381356741059,3.2539251434755783,4.3984600895097214,4.273498488816381,4.2324845516175,MSTRG.25
113,MSTRG.360,3.560288814975035,3.1787638941912966,3.331009462233537,4.55769710751192,4.3585681897818915,4.753978480925115,MSTRG.360
114,KS17gene_630a,6.09010688696744,6.155294555253611,5.98562625783365,7.260845295905336,7.209424807667029,7.324853676076994,KS17gene_630a
115,Tb927.6.520,5.3447088533642475,5.339380238633409,5.3878635253147635,6.530488049250682,6.553281536708073,6.52634148117093,EP3-2 procyclin
116,Tb927.4.3730,6.003645736036651,6.019754186168173,5.966419896743969,7.142376328668273,7.134944027949929,7.2174663837241155,hypothetical protein  conserved
117,MSTRG.334,3.575287709784967,3.3844314747275606,3.50116748594754,4.709784498325846,4.49448810729585,4.745797366835111,MSTRG.334
118,Tb927.5.1410,7.2682791288603985,7.284676726797617,7.321404200231689,8.43421716874649,8.513607957926528,8.40778290517269,64 kDa invariant surface glycoprotein
119,MSTRG.337,3.277601362591567,2.7008614990664546,2.7717218108427435,4.2276681375890375,4.035766150190036,3.969540926782441,MSTRG.337
120,Tb927.1.40,-1.0722338871464352,-0.2687468997417213,-1.043231948301786,0.11437531396434686,0.6897964130733465,0.1947167815407571,hypothetical protein
121,Tb927.9.15100,5.555284479797222,5.633867197887501,5.6655153454606495,6.664683343322528,6.839062556109098,6.7449128131026415,hypothetical protein  conserved
122,Tb927.8.6700,4.609461746930658,4.437912175219155,4.40844443885332,5.744613665802248,5.362044023359427,5.706998681212834,hypothetical protein  conserved
123,Tb427.BES40.2,10.789785760143994,10.789785760143994,11.334280127178948,12.0674848575048,12.19818582640743,12.0674848575048,Tb427.BES40.2
124,Tb427VSG-6903,2.3343401927795027,3.2833931030698666,3.195845390654471,4.200055180687927,4.121718215631723,3.954190884675662,Tb427VSG-6903
125,KS17gene_5338a,5.81126499212877,6.104366255191793,5.83504081949234,6.9440817734799865,7.121802315445176,6.995282287693122,KS17gene_5338a
126,KS17gene_4257a,5.022784874257303,5.027353496744583,5.0663049823141275,6.141613443925011,6.295777768671787,5.939360908565217,KS17gene_4257a
127,KS17gene_1079a,4.9635739139855195,4.933413161710207,5.158326701156124,6.104772578414326,6.176562124598456,6.0714872755904645,KS17gene_1079a
128,MSTRG.802,2.855585709160606,2.8256647834742066,3.0440769318518965,3.987413690170594,4.0310256240547435,3.9566475055381973,MSTRG.802
129,TRY.800,1.9248268828769621,1.4889561805614742,1.770992883827403,2.8423922455668396,2.808909639510794,2.7974842610862862,TRY.800
130,Tb927.7.2030,5.257814053631016,5.187608262498961,5.213417968862194,6.395035145746386,6.025486486250241,6.41509584687803,retrotransposon hot spot protein 7 (RHS7)  putative
131,KS17gene_1199a,7.200839142296527,7.3611726676399005,7.232638451446924,8.37855858474963,8.306147886349773,8.315009714409221,KS17gene_1199a
132,Tb927.9.7860,2.3156672132743,2.329203383092572,1.9907726251242188,3.0881606256039666,3.248277876727718,3.4678051774810412,hypothetical protein  conserved
133,MSTRG.339,2.985329458222165,3.2313330078125797,3.0250231486234482,4.327989912631789,3.8586582320618015,4.169794434165668,MSTRG.339
134,KS17gene_8506a,2.710710255228538,3.0534750416620025,3.1680278257131036,4.020732139377088,4.095340641443801,3.9824736265135856,KS17gene_8506a
135,Tb927.5.4010,7.514156442218534,7.601917210210665,7.473475489044873,8.570437312560607,8.54891464957242,8.596822781773902,Enriched in surface-labeled proteome protein 4
136,Tb927.11.4080,3.225239469581475,3.216804980556188,3.0979240545156084,4.2048239035456305,4.257536508451081,4.200055180687927,variant surface glycoprotein (VSG)-related  putative
137,Tb927.10.9530,-0.2687468997417213,-0.5907272275460906,-0.2687468997417213,0.6897964130733465,0.7917650471617108,0.49021983900987287,hypothetical protein
138,KS17gene_1987a,3.862666059181069,4.1617487784621146,4.032234562925383,4.995315492252374,5.06845703403357,5.08066048758464,KS17gene_1987a
139,Tb927.3.560,7.3722268234176465,7.2914151075360225,7.404124760585702,8.398807835017477,8.369143700702597,8.356976998419015,expression site-associated gene 11 (ESAG11) protein  putative
140,MSTRG.862,2.704091245637988,2.8032820925249258,3.1346757038822775,3.830094423347088,3.970727655856428,3.9042464481813166,MSTRG.862
141,Tb427VSG-1573,5.806382428168086,5.900859023583097,5.948075141447838,6.799740164044221,7.023540906520632,6.863625700844377,Tb427VSG-1573
142,MSTRG.527,3.7081244633379797,3.658599733678491,3.6416283881658096,4.6864777297112905,4.591529355994665,4.747792687354702,MSTRG.527
143,Tb927.11.5900,4.652431749344036,4.685929300318732,4.696966763767869,5.6727031371493855,5.649900046101849,5.666652821552254,hypothetical protein  conserved
144,MSTRG.393,2.766121607603538,2.39006504841046,3.1050471289983226,3.9079476791377052,3.5684596968023845,3.749275253986748,MSTRG.393
145,Tb927.8.520,1.3164761392757391,1.5227292457846744,1.83291117597419,2.5726566061614458,2.639486600865357,2.4065902182233163,hypothetical protein
146,Tb927.10.11220,6.060335263418704,6.055839693003933,6.094873499004832,7.075161097121644,7.0525190007270515,7.014663874596008,procyclic form surface phosphoprotein
147,Tb09.v4.0106,2.1872351709628415,2.182512037403933,2.130020058760803,3.1638548238048347,2.985329458222165,3.246122119854227,nucleoside transporter 1  putative
148,Tb927.6.3140,6.914999147506268,6.960882453000682,6.912460032463354,7.950337877628459,7.802603824553019,7.931167618587518,Ubiquitin-like protein 11
149,TRY.418,6.926515555879276,6.649886755711226,6.421949128300136,7.710742490833205,7.438929441163767,7.775464806009248,TRY.418
150,KS17gene_512a,5.71150388995295,5.812312321695518,5.729495660553664,6.659150743638217,6.840827456165577,6.613274400452379,KS17gene_512a
151,KS17gene_814a,4.9497994655231885,5.38223314684194,5.204601375968343,5.750997455111666,6.54131952587618,5.984637341634011,KS17gene_814a
152,KS17gene_11a,7.058483515268227,7.052906043658044,7.135394245792603,8.013365072467844,8.04070759224821,8.026212225737247,KS17gene_11a
153,Tb927.1.3760,1.9648650549561557,1.9785211977927348,1.8548345974580753,2.934251810657328,2.7888483798613497,2.901216822384002,hypothetical protein  conserved
154,TRY.23,5.816328623310211,5.8424383901221795,6.041479356373855,6.734119454134965,6.936072804952222,6.8437871333291405,TRY.23
155,Tb927.1.2040,5.062714191040722,5.013723546213048,5.085379652676303,6.0440082795164844,5.882893811637231,5.98325132852607,expression site-associated gene 2 (ESAG2) protein  putative
156,Tb427VSG-1619,5.0308064316013965,5.114632441669049,5.120716370628233,6.018379406677062,6.133929805242469,5.847181232776249,Tb427VSG-1619
157,Tb11.v5.0752,5.903026840976628,5.979178062434115,6.014833941353664,6.871751509004507,6.934958477875712,6.825090084955447,expression site-associated gene 3 (ESAG3) protein  putative
158,KS17gene_6553a,4.155668140513567,4.183384571575308,4.146650046581539,4.954324581024215,5.145315283320828,5.109490540489662,KS17gene_6553a
159,KS17gene_3178a,5.805584631540365,5.925830512390672,6.030010601626984,6.811127657150313,6.908596193095421,6.763688477563324,KS17gene_3178a
160,Tb927.6.1040,8.037136807363932,8.000720958800821,8.048919884912278,8.892033866140288,8.974523905475358,8.919051842174936,cysteine peptidase  Clan CA  family C1  Cathepsin L-like
161,Tb927.6.3390,2.268653241356126,2.084176337485205,2.095223784819183,3.083591119110593,2.8745624897200632,3.1701463886165557,expression site-associated gene 2 (ESAG2)  frameshift
162,Tb927.5.286b,5.204271621832008,5.09567587672289,5.173449226627288,6.075897561683076,6.026272354769468,6.047335412476628,adenosine transporter 1
163,Tb427VSG-1373,2.8983628130653267,2.707423887466101,2.8851239258785957,3.6209932502294815,3.9030355941943933,3.630544461413057,Tb427VSG-1373
164,Tb927.8.7770,4.903144939782663,4.8974480847684365,4.940022225135987,5.76893052924006,5.859365179325519,5.773690378023235,aldehyde dehydrogenase family  putative
165,Tb927.6.1030,7.832868066759986,7.804519631813525,7.886811471259567,8.680010978707825,8.782513069926644,8.720157749909722,cysteine peptidase  Clan CA  family C1  Cathepsin L-like
166,KS17gene_6923a,5.118192130354591,5.048051125260879,5.311372574482424,6.164419984662208,5.936803290255955,6.024750115807245,KS17gene_6923a
167,TRY.388,4.144579381795989,3.7581830510398584,3.7507543841018647,4.856074209235759,4.706354210482379,4.7615225626523,TRY.388
168,Tb927.6.990,7.334868646421574,7.295133619620779,7.374533225288639,8.166853516395385,8.289608518452146,8.192086087202433,cysteine peptidase  Clan CA  family C1  Cathepsin L-like
169,Tb927.8.6930,7.215517312080113,7.195743143065048,7.199415762526599,8.078345346785156,8.094510684145519,8.08082465515275,serine/threonine-protein kinase NRKB  putative
170,Tb927.11.10640,6.192929671477858,6.197809151925189,6.231932589810226,7.081718303878112,7.105974964047902,7.073480230774035,DNA-(apurinic or apyrimidinic site) lyase  putative
171,Tb927.6.970,7.24573165905954,7.254478700681641,7.306331525870878,8.119595487232981,8.2030519315903,8.114735085975648,cysteine peptidase  Clan CA  family C1  Cathepsin L-like
172,Tb927.10.10260,6.4422904425251595,6.567819482206678,6.576855484951901,7.31800936952529,7.5367036966331336,7.349036650335439,EP1 procyclin
173,Tb927.6.1020,8.731322102014502,8.68423288485344,8.757667663358665,9.55797035999195,9.63283479765099,9.601661717015684,cysteine peptidase  Clan CA  family C1  Cathepsin L-like
174,Tb927.5.130,4.721632551366243,4.72532795613271,4.734363308912204,5.555543247445232,5.6589172136493335,5.573691949630229,variant surface glycoprotein (VSG)-related  putative
175,Tb927.6.1050,7.5233273507175005,7.486651944218973,7.562094255843797,8.372101822280403,8.404731513501437,8.403251428998692,cysteine peptidase  Clan CA  family C1  Cathepsin L-like
176,Tb927.10.6750,7.838006182735532,7.795766787586204,7.68028869638996,8.71645285010611,8.484357408621065,8.701731805731853,Plasma-membrane choline transporter  putative
177,Tb427.BES40.8,11.610852644353466,11.580974777936287,11.610852644353466,12.464688375378884,12.464688375378884,12.464688375378884,Tb427.BES40.8
178,Tb927.10.1020,2.481325358255472,2.612142254738783,2.4238978771878044,3.4016266666854023,3.464217083980399,3.23554559425192,hypothetical protein
179,Tb11.v5.0210,4.854180508756317,4.801847034184898,4.8042803675830985,5.75274156711223,5.587710735528374,5.679352984074979,adenosine transporter  putative
180,Tb927.9.15980,2.877349673095985,2.601868940137955,2.626321096074491,3.7232544936804515,3.374814005873768,3.557075307127076,nucleoside transporter 1  putative
181,Tb927.6.1000,7.592171943427873,7.545804326277934,7.59592160101306,8.389139521764715,8.464492333734496,8.440491193108995,cysteine peptidase  Clan CA  family C1  Cathepsin L-like
182,MSTRG.887,4.532618700436645,4.393993393894219,4.089174884376794,5.318971059456068,4.8987350673435595,5.347089719387235,MSTRG.887
183,Tb11.v5.1031,2.3861457863638043,2.311165982151261,2.3343401927795027,3.1787638941912966,3.2421950406020046,3.143787953994217,hypothetical protein  conserved
184,KS17gene_5916a,4.941688554726979,5.176612477154428,4.935531115478142,5.7015987007405515,6.064092743624985,5.808631188557665,KS17gene_5916a
185,Tb927.8.7300,3.0582252192334396,3.1116921022782362,2.86889410770731,3.817967743602939,3.944294824212712,3.8153617706305414,variant surface glycoprotein (VSG)-related  putative
186,Tb08.27P2.80,2.5121335861903047,2.4965122866223863,2.8582004457159895,3.49765723151255,3.4376606164402186,3.464217083980399,hypothetical protein
187,MSTRG.953,3.8929752576565413,3.9405166706906103,3.8520351445196384,4.850006546252244,4.606317714275829,4.730030135800977,MSTRG.953
